Index,Time,((Motor_LK[0]).PID_Angle).Target,((Motor_LK[0]).PID_Angle).Measure
8596,8.596051,-6.25344229,-1.44456029
8597,8.597057,-6.25222015,-1.44935393
8598,8.598052,-6.25097084,-1.45395589
8599,8.599050,-6.24969387,-1.45865369
8600,8.600058,-6.24838972,-1.46344733
8601,8.601056,-6.24705791,-1.46852899
8602,8.602052,-6.24569893,-1.47380233
8603,8.603050,-6.24431229,-1.47926688
8604,8.604054,-6.24289846,-1.48454022
8605,8.605052,-6.24145699,-1.48952556
8606,8.606055,-6.23998833,-1.49470305
8607,8.607053,-6.23849201,-1.49930501
8608,8.608056,-6.23696899,-1.50409865
8609,8.609055,-6.23541832,-1.50908399
8610,8.610064,-6.23383999,-1.51426148
8611,8.611056,-6.23223495,-1.51905513
8612,8.612052,-6.23060179,-1.52375293
8613,8.613050,-6.22894192,-1.52806735
8614,8.614053,-6.22725391,-1.53266931
8615,8.615051,-6.22553921,-1.53727174
8616,8.616054,-6.22379732,-1.54216123
8617,8.617053,-6.22202778,-1.5472424
8618,8.618056,-6.22023153,-1.55251575
8619,8.619054,-6.21840763,-1.55769277
8620,8.620053,-6.21655607,-1.56277442
8621,8.621061,-6.21467781,-1.56747222
8622,8.622051,-6.21277189,-1.57207417
8623,8.623055,-6.21083879,-1.57667613
8624,8.624053,-6.20887852,-1.58127809
8625,8.625056,-6.20689106,-1.58607221
8626,8.626054,-6.20487642,-1.59077001
8627,8.627050,-6.20283413,-1.59537196
8628,8.628053,-6.20076561,-1.59978223
8629,8.629053,-6.19866896,-1.60390496
8630,8.630143,-6.1965456,-1.60812354
8631,8.631078,-6.19439459,-1.61243796
8632,8.632063,-6.19221687,-1.61713576
8633,8.633054,-6.1900115,-1.62192941
8634,8.634054,-6.1877799,-1.6268189
8635,8.635050,-6.18552017,-1.63170886
8636,8.636050,-6.18323374,-1.63631082
8637,8.637054,-6.18092012,-1.64081693
8638,8.638053,-6.17857933,-1.64513135
8639,8.639057,-6.17621183,-1.64944577
8640,8.640051,-6.17381668,-1.65395188
8641,8.641055,-6.17139482,-1.65855384
8642,8.642055,-6.16894531,-1.66315579
8643,8.643063,-6.16646957,-1.66756606
8644,8.644055,-6.16396618,-1.67188048
8645,8.645052,-6.16143656,-1.67619491
8646,8.646060,-6.1588788,-1.68041348
8647,8.647051,-6.15629482,-1.68472791
8648,8.648056,-6.15368366,-1.68923402
8649,8.649055,-6.15104532,-1.69402766
8650,8.650054,-6.14838028,-1.69901299
8651,8.651053,-6.14568758,-1.7039988
8652,8.652050,-6.14296865,-1.70898414
8653,8.653097,-6.14022255,-1.71377778
8654,8.654049,-6.13744974,-1.71838021
8655,8.655054,-6.13464928,-1.72288632
8656,8.656053,-6.13182259,-1.72739244
8657,8.657057,-6.12896872,-1.73209023
8658,8.658055,-6.12608862,-1.73678803
8659,8.659056,-6.12318087,-1.74138999
8660,8.660050,-6.12024641,-1.7458961
8661,8.661053,-6.11728525,-1.75021052
8662,8.662051,-6.11429691,-1.75433326
8663,8.663054,-6.11128235,-1.75845599
8664,8.664062,-6.1082406,-1.76267457
8665,8.665053,-6.10517216,-1.76718068
8666,8.666056,-6.10207701,-1.77197433
8667,8.667054,-6.09895515,-1.77686381
8668,8.668050,-6.09580612,-1.78165746
8669,8.669056,-6.09263039,-1.78625989
8670,8.670054,-6.08942842,-1.79067016
8671,8.671053,-6.08619928,-1.79498458
8672,8.672056,-6.08294392,-1.79929852
8673,8.673054,-6.07966137,-1.80361295
8674,8.674049,-6.0763526,-1.80811906
8675,8.675061,-6.07301664,-1.81262565
8676,8.676053,-6.06965446,-1.81703591
8677,8.677056,-6.06626558,-1.82125401
8678,8.678054,-6.06285,-1.8252809
8679,8.679049,-6.05940819,-1.82921195
8680,8.680051,-6.0559392,-1.83304667
8681,8.681054,-6.05244398,-1.83707356
8682,8.682052,-6.04892206,-1.8411963
8683,8.683055,-6.04537392,-1.84560657
8684,8.684054,-6.04179907,-1.85020852
8685,8.685089,-6.03819752,-1.85481048
8686,8.686056,-6.03456974,-1.85931659
8687,8.687051,-6.03091526,-1.86363101
8688,8.688050,-6.02723455,-1.86775374
8689,8.689053,-6.02352762,-1.87178063
8690,8.690054,-6.01979399,-1.87580705
8691,8.691057,-6.01603413,-1.88002563
8692,8.692056,-6.01224756,-1.88434005
8693,8.693051,-6.00843477,-1.88865447
8694,8.694051,-6.00459576,-1.89287305
8695,8.695055,-6.00073004,-1.89680409
8696,8.696063,-5.99683809,-1.90073466
8697,8.697054,-5.99291992,-1.90447402
8698,8.698051,-5.98897552,-1.9082129
8699,8.699050,-5.9850049,-1.9120481
8700,8.700064,-5.98100805,-1.91626668
8701,8.701056,-5.97698498,-1.9205811
8702,8.702052,-5.97293568,-1.92508721
8703,8.703052,-5.96885967,-1.92968917
8704,8.704056,-5.96475792,-1.93419528
8705,8.705055,-5.96062994,-1.9385097
8706,8.706051,-5.95647621,-1.94263244
8707,8.707062,-5.95229578,-1.94675517
8708,8.708054,-5.9480896,-1.95078158
8709,8.709050,-5.94385719,-1.95500016
8710,8.710053,-5.93959856,-1.95921874
8711,8.711056,-5.93531418,-1.96353316
8712,8.712056,-5.93100357,-1.96775174
8713,8.713052,-5.92666674,-1.97177863
8714,8.714051,-5.92230463,-1.97561336
8715,8.715055,-5.91791582,-1.97935271
8716,8.716055,-5.91350126,-1.98299575
8717,8.717060,-5.90906096,-1.98673511
8718,8.718051,-5.90459442,-1.99085736
8719,8.719056,-5.90010214,-1.99517179
8720,8.720051,-5.89558411,-1.9996779
8721,8.721054,-5.89104033,-2.00418448
8722,8.722054,-5.88646984,-2.0086906
8723,8.723050,-5.88187456,-2.01281285
8724,8.724055,-5.87725306,-2.01693559
8725,8.725050,-5.8726058,-2.02086663
8726,8.726055,-5.8679328,-2.02450967
8727,8.727069,-5.86323404,-2.02853656
8728,8.728051,-5.85850954,-2.03256345
8729,8.729055,-5.85375929,-2.03678203
8730,8.730056,-5.84898329,-2.04071259
8731,8.731051,-5.84418201,-2.04445195
8732,8.732050,-5.83935499,-2.04809499
8733,8.733053,-5.83450222,-2.05154681
8734,8.734052,-5.8296237,-2.05490232
8735,8.735055,-5.82471991,-2.05835366
8736,8.736053,-5.81979036,-2.06190133
8737,8.737056,-5.81483507,-2.06573606
8738,8.738061,-5.80985498,-2.06976295
8739,8.739052,-5.80484867,-2.07398152
8740,8.740051,-5.79981756,-2.0782001
8741,8.741057,-5.7947607,-2.08232284
8742,8.742052,-5.7896781,-2.0862534
8743,8.743051,-5.78457069,-2.08989692
8744,8.744054,-5.77943754,-2.09344411
8745,8.745052,-5.77427912,-2.09689546
8746,8.746055,-5.76909494,-2.10034728
8747,8.747053,-5.76388597,-2.10399032
8748,8.748067,-5.75865173,-2.10753798
8749,8.749052,-5.75339222,-2.11127687
8750,8.750051,-5.74810696,-2.11501622
8751,8.751050,-5.7427969,-2.11865926
8752,8.752052,-5.73746204,-2.12211108
8753,8.753051,-5.73210144,-2.12546659
8754,8.754054,-5.72671604,-2.12882209
8755,8.755065,-5.72130537,-2.13217759
8756,8.756056,-5.71586943,-2.13562942
8757,8.757051,-5.71040869,-2.13908076
8758,8.758050,-5.70492268,-2.14282012
8759,8.759058,-5.69941092,-2.14665484
8760,8.760053,-5.69387484,-2.15068173
8761,8.761057,-5.68831348,-2.15461278
8762,8.762056,-5.68272734,-2.1584475
8763,8.763052,-5.67711639,-2.16209102
8764,8.764052,-5.67148018,-2.16554236
8765,8.765056,-5.66581964,-2.16880202
8766,8.766055,-5.66013336,-2.172158
8767,8.767051,-5.65442276,-2.17560935
8768,8.768050,-5.64868784,-2.17915654
8769,8.769054,-5.64292765,-2.1828959
8770,8.770064,-5.63714266,-2.18653893
8771,8.771055,-5.63133287,-2.19018245
8772,8.772052,-5.62549877,-2.19372964
8773,8.773052,-5.6196394,-2.19708514
8774,8.774055,-5.61375618,-2.20034528
8775,8.775055,-5.60784769,-2.20350909
8776,8.776051,-5.60191441,-2.20676875
8777,8.777050,-5.59595728,-2.21002841
8778,8.778054,-5.58997488,-2.21348023
8779,8.779053,-5.58396864,-2.21712327
8780,8.780060,-5.5779376,-2.22095847
8781,8.781052,-5.57188177,-2.22488904
8782,8.782056,-5.5658021,-2.22891593
8783,8.783055,-5.55969763,-2.23265529
8784,8.784051,-5.55356884,-2.23629832
8785,8.785051,-5.54741573,-2.23965383
8786,8.786055,-5.54123831,-2.24291396
8787,8.787054,-5.53503656,-2.24617362
8788,8.788050,-5.5288105,-2.24952912
8789,8.789056,-5.52256012,-2.25298047
8790,8.790078,-5.51628542,-2.25652814
8791,8.791065,-5.50998688,-2.26007533
8792,8.792051,-5.50366354,-2.263623
8793,8.793054,-5.49731636,-2.2669785
8794,8.794052,-5.49094582,-2.27004647
8795,8.795055,-5.48455,-2.27311444
8796,8.796054,-5.47813082,-2.27599072
8797,8.797057,-5.47168732,-2.27877116
8798,8.798055,-5.46522045,-2.28164744
8799,8.799050,-5.45872879,-2.28461957
8800,8.800052,-5.45221329,-2.2875917
8801,8.801057,-5.44567394,-2.29085135
8802,8.802056,-5.43911123,-2.2942071
8803,8.803051,-5.4325242,-2.29775453
8804,8.804050,-5.42591333,-2.30130172
8805,8.805053,-5.41927862,-2.30484915
8806,8.806052,-5.41262054,-2.30820489
8807,8.807055,-5.40593815,-2.31156039
8808,8.808053,-5.39923239,-2.31482029
8809,8.809056,-5.39250278,-2.31788826
8810,8.810063,-5.38574982,-2.32095623
8811,8.811093,-5.37897253,-2.3240242
8812,8.812053,-5.37217236,-2.32718825
8813,8.813056,-5.36534882,-2.33044791
8814,8.814054,-5.35850096,-2.33370757
8815,8.815050,-5.35162973,-2.33706331
8816,8.816056,-5.34473562,-2.34032297
8817,8.817051,-5.33781767,-2.3432951
8818,8.818057,-5.33087635,-2.34617138
8819,8.819052,-5.32391119,-2.34895182
8820,8.820054,-5.31692314,-2.35173225
8821,8.821057,-5.30991173,-2.35441685
8822,8.822058,-5.30287695,-2.35719705
8823,8.823056,-5.29581928,-2.36016917
8824,8.824053,-5.28873777,-2.3631413
8825,8.825052,-5.28163338,-2.36630535
8826,8.826056,-5.27450609,-2.36956501
8827,8.827055,-5.26735497,-2.37292075
8828,8.828052,-5.26018143,-2.37627625
8829,8.829051,-5.25298452,-2.37953615
8830,8.830050,-5.24576426,-2.38279581
8831,8.831057,-5.23852158,-2.38576794
8832,8.832162,-5.23125553,-2.38864422
8833,8.833053,-5.22396708,-2.3915205
8834,8.834050,-5.21665478,-2.39439678
8835,8.835057,-5.20932007,-2.39727306
8836,8.836053,-5.20196247,-2.40034103
8837,8.837052,-5.19458199,-2.40350485
8838,8.838056,-5.18717909,-2.40647697
8839,8.839056,-5.1797533,-2.40964103
8840,8.840055,-5.17230463,-2.41242123
8841,8.841054,-5.16483355,-2.41529751
8842,8.842050,-5.1573391,-2.41779041
8843,8.843061,-5.14982224,-2.42037892
8844,8.844054,-5.14228344,-2.42287159
8845,8.845050,-5.13472176,-2.42517281
8846,8.846057,-5.12713718,-2.42747378
8847,8.847053,-5.11953068,-2.42987061
8848,8.848052,-5.11190128,-2.43236327
8849,8.849056,-5.10424995,-2.43485618
8850,8.850051,-5.09657526,-2.43754053
8851,8.851055,-5.08887911,-2.44041681
8852,8.852054,-5.08116055,-2.44338894
8853,8.853174,-5.07341957,-2.44645691
8854,8.854050,-5.06565619,-2.44952512
8855,8.855052,-5.05787086,-2.45259309
8856,8.856049,-5.05006266,-2.45556521
8857,8.857052,-5.04223299,-2.45834565
8858,8.858050,-5.03438091,-2.46103001
8859,8.859054,-5.0265069,-2.4637146
8860,8.860055,-5.01861095,-2.46620727
8861,8.861051,-5.0106926,-2.46879601
8862,8.862059,-5.0027523,-2.47138453
8863,8.863055,-4.99479055,-2.47406912
8864,8.864062,-4.98680639,-2.47684956
8865,8.865052,-4.97880077,-2.47953391
8866,8.866056,-4.97077322,-2.48231435
8867,8.867054,-4.96272326,-2.48509479
8868,8.868050,-4.95465231,-2.48777938
8869,8.869056,-4.94655943,-2.49046373
8870,8.870054,-4.93844461,-2.49286056
8871,8.871052,-4.93030834,-2.49516177
8872,8.872055,-4.92215014,-2.49736691
8873,8.873054,-4.91397047,-2.49938011
8874,8.874091,-4.90576935,-2.5014894
8875,8.875055,-4.89754677,-2.50369453
8876,8.876051,-4.88930273,-2.50589967
8877,8.877057,-4.88103676,-2.50820065
8878,8.878052,-4.87274981,-2.51059771
8879,8.879051,-4.86444139,-2.51309037
8880,8.880057,-4.856112,-2.51577497
8881,8.881055,-4.84776068,-2.51845932
8882,8.882050,-4.83938837,-2.52114391
8883,8.883056,-4.83099461,-2.52382851
8884,8.884052,-4.82258034,-2.52651286
8885,8.885059,-4.81414413,-2.52900577
8886,8.886057,-4.80568743,-2.53140259
8887,8.887053,-4.79720926,-2.53370357
8888,8.888051,-4.78871012,-2.5359087
8889,8.889054,-4.78018999,-2.53801799
8890,8.890056,-4.77164888,-2.54012728
8891,8.891052,-4.7630868,-2.54223657
8892,8.892052,-4.75450373,-2.54434562
8893,8.893056,-4.74589968,-2.54655075
8894,8.894057,-4.7372756,-2.54875588
8895,8.895095,-4.72863007,-2.55096102
8896,8.896168,-4.71996355,-2.553262
8897,8.897153,-4.71127701,-2.55556321
8898,8.898193,-4.70256948,-2.55776834
8899,8.899080,-4.69384146,-2.55997348
8900,8.900053,-4.68509293,-2.56198668
8901,8.901057,-4.67632341,-2.56400013
8902,8.902056,-4.6675334,-2.56591773
8903,8.903052,-4.65872335,-2.56783509
8904,8.904051,-4.64989233,-2.56965685
8905,8.905055,-4.64104128,-2.57157421
8906,8.906123,-4.63216972,-2.57330012
8907,8.907053,-4.62327814,-2.57512164
8908,8.908050,-4.61436605,-2.5769434
8909,8.909057,-4.60543346,-2.57876492
8910,8.910056,-4.59648085,-2.58068252
8911,8.911055,-4.5875082,-2.58269572
8912,8.912051,-4.57851553,-2.58470917
8913,8.913050,-4.56950235,-2.58681846
8914,8.914062,-4.56046963,-2.58902359
8915,8.915051,-4.5514164,-2.59132457
8916,8.916051,-4.54234409,-2.59372139
8917,8.917061,-4.53325081,-2.59611845
8918,8.918053,-4.52413797,-2.59851527
8919,8.919049,-4.51500559,-2.60081625
8920,8.920051,-4.50585318,-2.60321307
8921,8.921053,-4.49668074,-2.60532236
8922,8.922050,-4.48748922,-2.60733581
8923,8.923053,-4.47827768,-2.60934925
8924,8.924052,-4.46904612,-2.61117077
8925,8.925055,-4.45979548,-2.61308837
8926,8.926054,-4.45052481,-2.61500573
8927,8.927068,-4.44123507,-2.61692333
8928,8.928051,-4.43192577,-2.61884093
8929,8.929054,-4.42259693,-2.6207583
8930,8.930055,-4.41324854,-2.6226759
8931,8.931051,-4.40388107,-2.6246891
8932,8.932049,-4.39449406,-2.62670255
8933,8.933052,-4.38508797,-2.62862015
8934,8.934051,-4.3756628,-2.63063359
8935,8.935054,-4.36621809,-2.63255095
8936,8.936052,-4.35675383,-2.6345644
8937,8.937055,-4.34727097,-2.63638592
8938,8.938063,-4.33776903,-2.63820767
8939,8.939054,-4.3282485,-2.63993335
8940,8.940053,-4.31870794,-2.64146733
8941,8.941051,-4.30914927,-2.64309716
8942,8.942054,-4.29957151,-2.6445353
8943,8.943052,-4.28997469,-2.64606929
8944,8.944055,-4.28035927,-2.64741158
8945,8.945054,-4.27072477,-2.64894557
8946,8.946056,-4.26107168,-2.65028787
8947,8.947055,-4.25139999,-2.65172601
8948,8.948098,-4.24170971,-2.65316415
8949,8.949057,-4.23200083,-2.65469813
8950,8.950055,-4.22227287,-2.65613627
8951,8.951054,-4.2125268,-2.65767026
8952,8.952057,-4.2027626,-2.65930009
8953,8.953055,-4.19297934,-2.661026
8954,8.954050,-4.18317842,-2.66275167
8955,8.955057,-4.17335844,-2.66457343
8956,8.956053,-4.16352034,-2.66639495
8957,8.957053,-4.15366411,-2.66840839
8958,8.958056,-4.14378977,-2.67032576
8959,8.959059,-4.13389683,-2.67214751
8960,8.960054,-4.12398624,-2.67396903
8961,8.961050,-4.11405706,-2.67569494
8962,8.962049,-4.10411024,-2.67742062
8963,8.963053,-4.0941453,-2.6789546
8964,8.964053,-4.08416224,-2.68048859
8965,8.965057,-4.07416105,-2.68202257
8966,8.966056,-4.06414223,-2.68346071
8967,8.967052,-4.05410576,-2.68480301
8968,8.968051,-4.04405117,-2.68614531
8969,8.969056,-4.03397942,-2.68729568
8970,8.970059,-4.02388954,-2.68854213
8971,8.971054,-4.01378202,-2.68969274
8972,8.972050,-4.00365686,-2.69084311
8973,8.973062,-3.9935143,-2.69208956
8974,8.974054,-3.98335433,-2.69324017
8975,8.975050,-3.97317672,-2.69448638
8976,8.976050,-3.9629817,-2.69563699
8977,8.977053,-3.95276928,-2.6968832
8978,8.978053,-3.94253945,-2.69803381
8979,8.979056,-3.93229222,-2.69928026
8980,8.980070,-3.92202806,-2.70043063
8981,8.981053,-3.91174626,-2.70167708
8982,8.982050,-3.90144777,-2.70292354
8983,8.983057,-3.89113188,-2.70416975
8984,8.984053,-3.88079929,-2.7054162
8985,8.985052,-3.8704493,-2.70666265
8986,8.986054,-3.86008239,-2.70781302
8987,8.987052,-3.84969831,-2.70896363
8988,8.988055,-3.83929801,-2.710114
8989,8.989053,-3.82888031,-2.71116877
8990,8.990051,-3.81844592,-2.71231914
8991,8.991063,-3.80799484,-2.71327806
8992,8.992054,-3.79752707,-2.71414089
8993,8.993050,-3.78704262,-2.71509957
8994,8.994056,-3.77654147,-2.71605825
8995,8.995051,-3.76602387,-2.71682549
8996,8.996050,-3.75548983,-2.71768832
8997,8.997053,-3.74493885,-2.71855116
8998,8.998051,-3.7343719,-2.71922231
8999,8.999054,-3.7237885,-2.71989346
9000,9.000055,-3.71318865,-2.72075629
9001,9.001192,-3.70257258,-2.72142744
9002,9.002051,-3.69194055,-2.72200274
9003,9.003055,-3.68129206,-2.72267365
9004,9.004054,-3.67062736,-2.7233448
9005,9.005056,-3.65994644,-2.72401595
9006,9.006055,-3.64924955,-2.72459126
9007,9.007050,-3.63853669,-2.72516656
9008,9.008056,-3.62780809,-2.72583771
9009,9.009051,-3.61706328,-2.72650886
9010,9.010052,-3.60630274,-2.72718
9011,9.011055,-3.59552622,-2.72775507
9012,9.012058,-3.5847342,-2.72852206
9013,9.013057,-3.57392621,-2.72919321
9014,9.014052,-3.56310272,-2.7299602
9015,9.015051,-3.55226326,-2.73063135
9016,9.016054,-3.54140878,-2.73139834
9017,9.017052,-3.53053832,-2.73226118
9018,9.018055,-3.51965237,-2.73312426
9019,9.019053,-3.50875115,-2.73389125
9020,9.020052,-3.49783468,-2.73494577
9021,9.021051,-3.48690271,-2.73590446
9022,9.022102,-3.47595549,-2.73686337
9023,9.023053,-3.46499276,-2.7379179
9024,9.024057,-3.45401525,-2.73887658
9025,9.025056,-3.44302225,-2.74002719
9026,9.026052,-3.43201423,-2.74108171
9027,9.027051,-3.42099094,-2.74213648
9028,9.028056,-3.40995312,-2.74328685
9029,9.029058,-3.39890003,-2.74443746
9030,9.030050,-3.38783216,-2.74558806
9031,9.031049,-3.37674928,-2.74673843
9032,9.032053,-3.36565161,-2.7477932
9033,9.033060,-3.35453916,-2.74884772
9034,9.034052,-3.3434124,-2.74990225
9035,9.035056,-3.33227038,-2.75095701
9036,9.036056,-3.3211143,-2.75181985
9037,9.037052,-3.3099432,-2.75277853
9038,9.038051,-3.29875779,-2.75364161
9039,9.039055,-3.28755784,-2.7544086
9040,9.040050,-3.27634358,-2.75517559
9041,9.041053,-3.26511478,-2.75584674
9042,9.042053,-3.25387144,-2.75651765
9043,9.043056,-3.24261427,-2.75709295
9044,9.044060,-3.23134279,-2.75766826
9045,9.045052,-3.22005725,-2.75833941
9046,9.046056,-3.2087574,-2.75891471
9047,9.047055,-3.19744325,-2.75939393
9048,9.048051,-3.18611526,-2.75977755
9049,9.049051,-3.17477345,-2.76025677
9050,9.050050,-3.16341734,-2.76073623
9051,9.051056,-3.15204787,-2.76121569
9052,9.052051,-3.1406641,-2.76159906
9053,9.053056,-3.12926698,-2.76188684
9054,9.054060,-3.11785579,-2.76227021
9055,9.055051,-3.10643101,-2.76255798
9056,9.056054,-3.09499264,-2.76294136
9057,9.057053,-3.08354068,-2.76322913
9058,9.058056,-3.07207513,-2.76361251
9059,9.059054,-3.06059623,-2.76399612
9060,9.060053,-3.04910398,-2.76418781
9061,9.061051,-3.03759813,-2.7643795
9062,9.062054,-3.02607894,-2.76457119
9063,9.063052,-3.01454663,-2.76476312
9064,9.064141,-3.00300121,-2.76495481
9065,9.065056,-2.9914422,-2.76524234
9066,9.066052,-2.97987032,-2.76543427
9067,9.067050,-2.96828556,-2.76562595
9068,9.068054,-2.95668745,-2.76591349
9069,9.069052,-2.94507647,-2.76610518
9070,9.070051,-2.93345261,-2.7662971
9071,9.071057,-2.92181587,-2.76648879
9072,9.072052,-2.91016626,-2.76668048
9073,9.073050,-2.89850402,-2.76677632
9074,9.074053,-2.8868289,-2.76687217
9075,9.075059,-2.87514138,-2.76706409
9076,9.076051,-2.86344099,-2.76715994
9077,9.077054,-2.85172796,-2.76735163
9078,9.078052,-2.84000278,-2.76744747
9079,9.079055,-2.82826471,-2.76754332
9080,9.080057,-2.81651449,-2.7676394
9081,9.081052,-2.80475187,-2.76773524
9082,9.082050,-2.79297709,-2.76783109
9083,9.083053,-2.78118968,-2.76792693
9084,9.084060,-2.76939058,-2.76802278
9085,9.085067,-2.75757885,-2.76802278
9086,9.086050,-2.7457552,-2.76811862
9087,9.087054,-2.73391962,-2.76821446
9088,9.088054,-2.72207189,-2.76821446
9089,9.089050,-2.71021223,-2.76821446
9090,9.090052,-2.69834089,-2.76821446
9091,9.091056,-2.68645763,-2.76811862
9092,9.092056,-2.67456245,-2.76792693
9093,9.093052,-2.66265559,-2.76754332
9094,9.094051,-2.65073705,-2.76725578
9095,9.095055,-2.63880706,-2.76677632
9096,9.096065,-2.62686515,-2.76639295
9097,9.097056,-2.61491179,-2.76591349
9098,9.098053,-2.60294724,-2.76543427
9099,9.099052,-2.59097123,-2.76495481
9100,9.100052,-2.57898355,-2.76447535
9101,9.101051,-2.56698465,-2.76409197
9102,9.102055,-2.55497456,-2.76351666
9103,9.103054,-2.54295325,-2.76284552
9104,9.104050,-2.53092098,-2.76227021
9105,9.105050,-2.51887727,-2.76169491
9106,9.106074,-2.50682282,-2.76111984
9107,9.107050,-2.49475694,-2.76044869
9108,9.108055,-2.48268056,-2.75977755
9109,9.109055,-2.47059321,-2.75920224
9110,9.110054,-2.4584949,-2.75853109
9111,9.111053,-2.44638562,-2.75795579
9112,9.112057,-2.43426609,-2.7571888
9113,9.113056,-2.42213559,-2.75651765
9114,9.114052,-2.40999436,-2.75594258
9115,9.115051,-2.39784265,-2.75527143
9116,9.116080,-2.38568068,-2.75460029
9117,9.117064,-2.37350774,-2.75392914
9118,9.118056,-2.36132479,-2.75335383
9119,9.119051,-2.34913135,-2.75277853
9120,9.120053,-2.33692765,-2.75220346
9121,9.121056,-2.32471371,-2.75162816
9122,9.122054,-2.31248951,-2.75105286
9123,9.123057,-2.30025506,-2.7505734
9124,9.124056,-2.28801084,-2.74999833
9125,9.125051,-2.27575612,-2.74942303
9126,9.126057,-2.26349187,-2.74894357
9127,9.127057,-2.25121737,-2.74846411
9128,9.128056,-2.23893309,-2.74798489
9129,9.129051,-2.22663903,-2.74750543
9130,9.130052,-2.2143352,-2.74702621
9131,9.131154,-2.2020216,-2.74654675
9132,9.132053,-2.18969846,-2.74606729
9133,9.133177,-2.17736554,-2.74568391
9134,9.134056,-2.16502333,-2.7451086
9135,9.135056,-2.15267158,-2.74462914
9136,9.136163,-2.14031005,-2.74414992
9137,9.137053,-2.12793946,-2.74376631
9138,9.138062,-2.11555958,-2.74328685
9139,9.139052,-2.10317016,-2.74280763
9140,9.140052,-2.09077168,-2.74232817
9141,9.141050,-2.07836366,-2.74175286
9142,9.142053,-2.06594682,-2.74127364
9143,9.143051,-2.05352116,-2.74079418
9144,9.144054,-2.0410862,-2.74031472
9145,9.145053,-2.02864218,-2.73964381
9146,9.146056,-2.01618958,-2.73906851
9147,9.147054,-2.00372791,-2.7384932
9148,9.148058,-1.99125755,-2.7379179
9149,9.149056,-1.97877836,-2.73724675
9150,9.150055,-1.96629059,-2.73647976
9151,9.151053,-1.95379424,-2.73580861
9152,9.152049,-1.94128919,-2.73504162
9153,9.153056,-1.92877555,-2.73417878
9154,9.154052,-1.91625369,-2.7332201
9155,9.155052,-1.90372324,-2.73235726
9156,9.156056,-1.89118457,-2.73139834
9157,9.157055,-1.87863743,-2.73024797
9158,9.158076,-1.86608219,-2.72909737
9159,9.159061,-1.85351872,-2.72785115
9160,9.160056,-1.84094715,-2.7266047
9161,9.161053,-1.82836747,-2.7252624
9162,9.162052,-1.81577969,-2.72382426
9163,9.163056,-1.80318415,-2.72238612
9164,9.164055,-1.79058051,-2.72094798
9165,9.165052,-1.77796912,-2.719414
9166,9.166051,-1.76534986,-2.71788001
9167,9.167055,-1.75272274,-2.71634603
9168,9.168054,-1.74008822,-2.71490788
9169,9.169059,-1.72744596,-2.71346974
9170,9.170054,-1.71479607,-2.7120316
9171,9.171051,-1.70213866,-2.71059346
9172,9.172050,-1.68947387,-2.70915532
9173,9.173054,-1.67680156,-2.70771718
9174,9.174054,-1.66412187,-2.70637488
9175,9.175050,-1.65143502,-2.70493674
9176,9.176057,-1.63874078,-2.70369053
9177,9.177053,-1.62603951,-2.70234823
9178,9.178052,-1.61333084,-2.70100594
9179,9.179080,-1.60061526,-2.69956779
9180,9.180061,-1.58789277,-2.69812965
9181,9.181053,-1.57516325,-2.69669151
9182,9.182056,-1.56242669,-2.69515753
9183,9.183054,-1.54968333,-2.69362354
9184,9.184056,-1.5369333,-2.69189787
9185,9.185054,-1.52417636,-2.6902678
9186,9.186057,-1.51141274,-2.68854213
9187,9.187055,-1.49864256,-2.68681645
9188,9.188051,-1.48586583,-2.6849947
9189,9.189057,-1.47308254,-2.68326902
9190,9.190058,-1.46029282,-2.68135142
9191,9.191063,-1.44749665,-2.67952991
9192,9.192054,-1.43469417,-2.67790008
9193,9.193049,-1.42188537,-2.67627001
9194,9.194055,-1.40907037,-2.67473602
9195,9.195051,-1.39624918,-2.67329788
9196,9.196049,-1.3834219,-2.67185974
9197,9.197052,-1.37058842,-2.67042184
9198,9.198051,-1.35774887,-2.66907954
9199,9.199054,-1.34490359,-2.66773725
9200,9.200071,-1.33205235,-2.66639495
9201,9.201050,-1.31919515,-2.66505265
9202,9.202054,-1.30633223,-2.66371036
9203,9.203052,-1.29346371,-2.66227221
9204,9.204056,-1.28058934,-2.66083431
9205,9.205054,-1.26770949,-2.65930009
9206,9.206057,-1.25482392,-2.6577661
9207,9.207055,-1.24193299,-2.65613627
9208,9.208050,-1.22903645,-2.6544106
9209,9.209056,-1.21613467,-2.65258884
9210,9.210055,-1.2032274,-2.65067148
9211,9.211061,-1.19031501,-2.64865804
9212,9.212052,-1.17739737,-2.64654875
9213,9.213055,-1.16447461,-2.64443946
9214,9.214053,-1.1515466,-2.64242625
9215,9.215056,-1.13861358,-2.64031696
9216,9.216055,-1.12567556,-2.63830352
9217,9.217050,-1.11273265,-2.63638592
9218,9.218050,-1.09978485,-2.63446856
9219,9.219053,-1.08683217,-2.6326468
9220,9.220056,-1.07387483,-2.63082528
9221,9.221108,-1.06091273,-2.62909937
9222,9.222053,-1.04794586,-2.62727785
9223,9.223050,-1.03497458,-2.62555218
9224,9.224057,-1.02199852,-2.62373042
9225,9.225053,-1.00901818,-2.6219089
9226,9.226052,-0.99603343,-2.62008715
9227,9.227056,-0.983044207,-2.61816978
9228,9.228056,-0.970050752,-2.61615634
9229,9.229052,-0.957052946,-2.61414289
